Chr	Start	spliceAImax_score
chr7	76492151	0.94
chr7	76536171	0.72
chr7	76618302	1.0
chr7	77196987	0.0
chr7	77377392	0.81
chr7	77538107	0.2
chr7	77798972	0.99
chr7	78019978	0.82
chr7	80488533	0.02
chr7	80511807	0.0
chr7	80656701	0.98
chr7	80661211	1.0
chr7	80661212	0.99
chr7	80662989	0.39
chr7	80671166	0.99
chr7	80673353	0.6
chr7	80673410	0.63
chr7	80674149	
chr7	80674145	
chr7	80748897	1.0
chr7	80804105	0.99
chr7	80827424	0.99
chr7	80916678	0.97
chr7	82050630	0.01
chr7	82838217	1.0
chr7	84005559	0.01
chr7	86913206	0.04
chr7	86926917	1.0
chr7	86926918	0.3
chr7	87154227	0.18
chr7	87154529	0.74
chr7	87196759	0.99
chr7	87196760	0.99
chr7	87349184	1.0
chr7	87375726	0.71
chr7	87375827	0.82
chr7	87876094	0.97
chr7	88125588	0.98
chr7	88186702	0.07
chr7	88284273	0.95
chr7	90412642	0.89
chr7	91880656	0.92
chr7	91995802	0.98
chr7	92040673	1.0
chr7	92113845	0.0
chr7	92221901	0.99
chr7	92245172	0.16
chr7	92245789	0.11
chr7	92352643	0.99
chr7	92454500	1.0
chr7	92566062	0.83
chr7	93145384	0.57
chr7	93148193	1.0
chr7	93253859	0.98
chr7	93434252	0.99
chr7	93495976	0.01
chr7	93559520	0.86
chr7	93993911	0.09
chr7	94598005	0.4
chr7	95274169	0.91
chr7	95284331	0.08
chr7	95372172	1.0
chr7	96171471	0.99
chr7	96184276	1.0
chr7	96321940	0.91
chr7	97872394	0.68
chr7	98848246	0.72
chr7	98848582	1.0
chr7	99207399	0.99
chr7	99398014	0.99
chr7	99423958	0.98
chr7	99558788	0.99
chr7	99559023	0.38
chr7	99563862	0.34
chr7	99666690	0.56
chr7	99666950	0.91
chr7	99672916	0.43
chr7	99763854	0.89
chr7	99865905	0.95
chr7	99919008	0.99
chr7	100051480	0.24
chr7	100093403	0.0
chr7	100119693	0.03
chr7	100122477	0.97
chr7	100397913	0.99
chr7	100409424	0.99
chr7	100419884	0.74
chr7	100485226	0.89
chr7	100485227	0.89
chr7	100578513	0.99
chr7	101031599	0.98
chr7	101031600	0.98
chr7	101048844	0.93
chr7	101128392	0.95
chr7	102467338	0.99
chr7	102468552	0.97
chr7	102473685	0.07
chr7	102544122	0.04
chr7	102569834	1.0
chr7	102572471	0.83
chr7	102592455	0.99
chr7	102595786	0.99
chr7	102639201	0.99
chr7	102668914	1.0
chr7	102761412	0.97
chr7	103092476	0.98
chr7	103148810	0.58
chr7	103421569	0.99
chr7	103661529	0.0
chr7	105481178	1.0
chr7	105482442	0.05
chr7	105550166	0.99
chr7	105678065	0.34
chr7	105678066	0.34
chr7	105975047	0.77
chr7	106001612	0.51
chr7	106028584	0.98
chr7	106092671	0.35
chr7	106111312	0.16
chr7	106865351	0.99
chr7	107169187	0.97
chr7	107180064	0.75
chr7	107571144	0.56
chr7	107712623	0.99
chr7	107778283	0.09
chr7	107782796	1.0
chr7	107787356	0.8
chr7	107926181	0.98
chr7	107955632	0.99
chr7	108098402	0.99
chr7	108111947	0.99
chr7	108123130	0.83
chr7	108237026	0.01
chr7	108271666	0.27
chr7	108491407	0.23
chr7	108521522	0.48
chr7	111417258	0.17
chr7	111834687	0.99
chr7	112296228	0.99
chr7	112788453	0.25
chr7	113084892	0.4
chr7	113086108	0.4
chr7	114570805	0.13
chr7	115950950	0.56
chr7	115984261	0.41
chr7	116223028	0.11
chr7	116525806	0.47
chr7	117098612	0.07
chr7	117381069	0.99
chr7	117427354	0.99
chr7	117587738	0.97
chr7	117606754	0.99
chr7	117725051	0.71
chr7	118236927	0.93
chr7	121124475	0.0
chr7	123582083	0.0
chr7	123608655	0.48
chr7	123609098	0.14
chr7	123624568	0.98
chr7	123628863	0.92
chr7	127599380	0.99
chr7	127613754	0.82
chr7	128359148	0.99
chr7	128405867	0.0
chr7	128672552	0.95
chr7	128938247	0.51
chr7	128989960	1.0
chr7	129464142	0.94
chr7	130173730	0.87
chr7	130185190	0.14
chr7	130213479	0.5
chr7	130300915	1.0
chr7	131510332	0.21
chr7	132508780	0.82
chr7	133480139	1.0
chr7	134163541	0.98
chr7	134533083	0.74
chr7	134537662	0.99
chr7	134569412	0.93
chr7	134658669	0.36
chr7	135009896	0.01
chr7	135009954	0.01
chr7	135076396	0.5
chr7	135134839	0.98
chr7	135169421	0.07
chr7	135619692	
chr7	135637930	1.0
chr7	136869174	0.67
chr7	136951002	0.37
chr7	138106718	0.63
chr7	138678433	0.99
chr7	138768779	0.99
chr7	139542020	0.93
chr7	139780668	0.0
chr7	139955458	0.98
chr7	140041840	0.76
chr7	140674264	0.97
chr7	140681138	0.98
chr7	141716268	0.99
chr7	141839337	0.71
chr7	141841069	0.01
chr7	142021084	0.87
chr7	142027736	0.99
chr7	142058329	0.99
chr7	142060310	0.83
chr7	142060374	0.87
chr7	142067426	0.74
chr7	142120382	0.96
chr7	142130946	0.99
chr7	142158247	0.88
chr7	142750715	0.99
chr7	142909597	0.99
chr7	142943045	0.99
chr7	142954183	0.99
chr7	143264084	0.76
chr7	143267615	0.98
chr7	143359549	0.42
chr7	143381558	0.31
chr7	143408722	0.85
chr7	143511645	0.0
chr7	144372297	0.99
chr7	144400108	0.15
chr7	148383648	1.0
chr7	148383889	1.0
chr7	148614297	0.01
chr7	148698541	0.41
chr7	148832633	1.0
chr7	149074540	0.98
chr7	149112296	0.96
chr7	149267223	0.99
chr7	149773107	0.98
chr7	150249055	0.87
chr7	150249056	0.87
chr7	150289449	0.75
chr7	150323467	0.0
chr7	150737709	0.98
chr7	150796579	0.99
chr7	150859049	1.0
chr7	151010987	0.18
chr7	151436179	0.98
chr7	151971066	0.96
chr7	152007826	0.99
chr7	152007946	0.99
chr7	152027719	0.43
chr7	152079564	0.11
chr7	152178011	
chr7	152178012	
chr7	152229922	0.98
chr7	152649364	0.94
chr7	152676040	1.0
chr7	152820443	0.8
chr7	154803956	0.84
chr7	154993725	0.26
chr7	156643088	0.11
chr7	156675865	0.77
chr7	156779733	0.28
chr7	156834597	0.05
chr7	156836811	0.05
chr7	157225540	0.0
chr7	158735609	0.99
chr7	158905164	0.13
chr7	159103856	0.98
chr8	232416	0.82
chr8	243807	0.93
chr8	451267	1.0
chr8	463151	0.96
chr8	491671	0.01
chr8	668793	0.31
chr8	1565895	0.77
chr8	1864369	0.94
chr8	3107800	1.0
chr8	6480712	0.99
chr8	6499930	0.97
chr8	6499931	0.97
chr8	6624895	0.31
chr8	6936727	0.73
chr8	6938225	0.98
chr8	7360333	0.97
chr8	7416769	0.99
chr8	7823381	0.99
chr8	7894771	0.99
chr8	7930286	0.03
chr8	7949257	1.0
chr8	9007968	1.0
chr8	10245103	0.98
chr8	10622591	0.95
chr8	11548126	1.0
chr8	11770336	0.57
chr8	11821749	0.99
chr8	11845660	0.99
chr8	11861481	0.35
chr8	11864464	0.26
chr8	11867253	0.86
chr8	12189807	0.9
chr8	12428632	0.99
chr8	12432081	0.9
chr8	15757789	0.01
chr8	15758029	0.05
chr8	16177885	1.0
chr8	16177993	1.0
chr8	16177994	1.0
chr8	16186158	0.0
chr8	17001746	0.93
chr8	17265816	0.43
chr8	17309276	0.99
chr8	17634214	0.37
chr8	17653184	1.0
chr8	17654667	1.0
chr8	17713253	0.98
chr8	17874018	1.0
chr8	17874118	0.02
chr8	17874522	0.72
chr8	17891808	0.0
chr8	17895224	0.05
chr8	17923189	0.95
chr8	17934705	0.99
chr8	17957776	1.0
chr8	18083121	0.19
chr8	18211192	0.16
chr8	19333116	0.97
chr8	19601991	0.34
chr8	19819678	0.99
chr8	20180840	0.94
chr8	21910859	1.0
chr8	22101853	0.99
chr8	22139062	0.99
chr8	22140085	1.0
chr8	22164053	0.89
chr8	22404981	1.0
chr8	22417650	0.99
chr8	22527391	0.67
chr8	22556909	0.97
chr8	22591669	0.74
chr8	22616249	1.0
chr8	22617418	1.0
chr8	22617780	1.0
chr8	22636921	0.9
chr8	23145922	0.96
chr8	23154981	0.99
chr8	23309667	1.0
chr8	23448941	0.8
chr8	23543087	0.3
chr8	24330116	1.0
chr8	24331149	0.98
chr8	24390216	0.25
chr8	24401914	0.71
chr8	24404089	0.72
chr8	24405291	0.67
chr8	24466990	0.57
chr8	26390518	0.38
chr8	27501012	0.98
chr8	27506996	0.97
chr8	27540552	0.92
chr8	27748280	0.99
chr8	28064520	1.0
chr8	28713551	0.7
chr8	29127270	0.99
chr8	30066141	0.0
chr8	30066920	0.99
chr8	30070060	0.99
chr8	30137270	0.02
chr8	30562150	0.07
chr8	30679670	0.99
chr8	31141680	0.8
chr8	33503747	1.0
chr8	33513081	0.98
chr8	36836295	0.95
chr8	37737429	0.32
chr8	38231914	0.51
chr8	38269125	0.99
chr8	38304586	0.89
chr8	38387183	0.28
chr8	38404392	1.0
chr8	38404507	0.07
chr8	38404508	0.04
chr8	38406944	1.0
chr8	38428345	0.76
chr8	38824026	0.36
chr8	38975029	0.85
chr8	38982556	0.26
chr8	39283584	0.99
chr8	39584678	0.94
chr8	39585274	0.97
chr8	39606306	0.97
chr8	39637263	0.94
chr8	39667996	0.99
chr8	39680036	0.84
chr8	39706905	1.0
chr8	39723908	0.76
chr8	39749311	0.96
chr8	39777163	0.04
chr8	39788742	0.88
chr8	39837214	0.32
chr8	41578582	0.6
chr8	42153106	0.54
chr8	42188933	0.94
chr8	42697599	0.98
chr8	42865491	0.95
chr8	43097520	0.87
chr8	43159045	0.99
chr8	43169243	0.98
chr8	47961130	0.63
chr8	49075150	0.46
chr8	51447002	0.98
chr8	51556839	0.99
chr8	52254249	0.19
chr8	52409546	0.58
chr8	55824579	0.99
chr8	56214596	0.51
chr8	56305723	0.99
chr8	58043183	0.81
chr8	58586456	0.93
chr8	58600022	0.97
chr8	58600023	0.97
chr8	59118885	0.98
chr8	61638365	0.04
chr8	65627435	0.99
chr8	66137094	0.99
chr8	66445216	1.0
chr8	66593196	0.0
chr8	66712835	0.98
chr8	66877546	0.5
chr8	66962327	0.89
chr8	67251451	1.0
chr8	67483859	0.93
chr8	68099845	0.01
chr8	68108332	0.97
chr8	68776450	0.8
chr8	68787441	1.0
chr8	68787537	0.94
chr8	69603657	0.92
chr8	70066234	1.0
chr8	70596262	0.99
chr8	70608218	0.0
chr8	70669539	0.62
chr8	72025959	0.97
chr8	72062798	0.94
chr8	73030396	0.79
chr8	73256972	0.66
chr8	73794117	0.24
chr8	73972244	0.99
chr8	73981153	0.99
chr8	74845498	1.0
chr8	75019915	0.34
chr8	77000134	0.09
chr8	81479412	0.9
chr8	81702867	0.98
chr8	81717289	0.36
chr8	81753242	0.91
chr8	84418078	0.16
chr8	84920892	0.8
chr8	85123607	0.94
chr8	85135787	0.99
chr8	85349884	0.06
chr8	85465470	1.0
chr8	86151541	0.99
chr8	86368938	0.82
chr8	86472480	0.12
chr8	86488550	1.0
chr8	86547710	0.99
chr8	86548435	0.99
chr8	86558287	0.99
chr8	86866584	0.99
chr8	86939755	1.0
chr8	87206140	0.85
chr8	89984524	0.99
chr8	90006279	0.08
chr8	90018967	0.99
chr8	90019173	0.99
chr8	90980463	1.0
chr8	91200794	1.0
chr8	92095173	0.49
chr8	92917011	0.98
chr8	93754911	0.23
chr8	93755776	0.99
chr8	93765648	0.76
chr8	94148743	0.88
chr8	94165759	1.0
chr8	94170548	0.77
chr8	94726442	0.97
chr8	94734629	0.99
chr8	94781083	0.95
chr8	94876491	0.21
chr8	94895928	0.0
chr8	95035578	0.0
chr8	95036301	0.28
chr8	97776109	0.98
chr8	97776110	0.85
chr8	98140767	0.99
chr8	98193384	0.67
chr8	98707146	1.0
chr8	98749391	0.99
chr8	99507205	0.39
chr8	99720553	0.99
chr8	99817804	0.98
chr8	99832367	0.73
chr8	99832368	0.73
chr8	99999261	0.92
chr8	100528004	0.03
chr8	100533208	0.92
chr8	100617619	1.0
chr8	100703360	0.94
chr8	100703359	0.94
chr8	100703361	0.92
chr8	100706806	1.0
chr8	100706807	
chr8	100951234	0.78
chr8	101887140	0.12
chr8	102850167	0.35
chr8	103213087	0.97
chr8	103227988	0.99
chr8	103961135	0.94
chr8	108450400	0.27
chr8	108470853	0.56
chr8	108486511	0.99
chr8	109404714	0.58
chr8	109438458	0.99
chr8	109438896	0.75
chr8	109452281	0.95
chr8	109459837	1.0
chr8	109461770	0.72
chr8	109479990	0.92
chr8	109481431	0.89
chr8	109483107	0.73
chr8	116866762	1.0
chr8	117135400	0.98
chr8	117146850	0.84
chr8	117146952	0.97
chr8	117153091	0.88
chr8	118951791	1.0
chr8	120285859	1.0
chr8	120455434	0.99
chr8	120463691	0.6
chr8	120488333	0.79
chr8	123021446	0.87
chr8	123126688	0.93
chr8	123142457	0.99
chr8	123142458	0.0
chr8	123427923	1.0
chr8	123540898	1.0
chr8	123646908	0.99
chr8	123737319	0.99
chr8	124095039	0.99
chr8	124493961	0.99
chr8	124495470	0.97
chr8	125037236	0.99
chr8	125043906	0.98
chr8	129750430	0.92
chr8	129777367	0.91
chr8	129777593	0.95
chr8	129871499	0.0
chr8	131940498	0.99
chr8	132010789	0.85
chr8	132041700	0.99
chr8	132089515	0.99
chr8	132674557	0.46
chr8	132728246	0.21
chr8	132758916	0.75
chr8	132913266	0.85
chr8	133047829	0.0
chr8	133284330	0.98
chr8	135645119	0.99
chr8	138700111	0.89
chr8	138779564	0.89
chr8	139885878	0.93
chr8	140770715	0.03
chr8	140925561	0.25
chr8	141000879	0.67
chr8	141217089	0.96
chr8	141436685	0.97
chr8	141467398	0.95
chr8	141467549	0.94
chr8	141477401	0.84
chr8	141494938	0.99
chr8	142478185	0.99
chr8	142612253	1.0
chr8	142735325	1.0
chr8	142841226	0.78
chr8	142874955	0.99
chr8	142912529	0.99
chr8	143159935	0.69
chr8	143317722	0.98
chr8	143318017	0.98
chr8	143379986	0.99
chr8	143555057	0.14
chr8	143561958	0.96
chr8	143567678	0.98
chr8	143567889	0.99
chr8	143569950	0.99
chr8	143570381	0.96
chr8	143581156	0.08
chr8	143606465	0.66
chr8	143613522	0.9
chr8	143687993	0.06
chr8	143716445	0.98
chr8	143721750	0.99
chr8	143721881	0.89
chr8	143791915	0.01
chr8	143839312	0.81
chr8	143986357	0.96
chr8	144085042	0.01
chr8	144105638	0.99
chr8	144110258	0.81
chr8	144111487	0.39
chr8	144112145	0.95
chr8	144114676	0.96
chr8	144244220	0.99
chr8	144354615	0.99
chr8	144354841	0.4
chr8	144359066	0.9
chr8	144359186	0.74
chr8	144399126	0.99
chr8	144467712	0.99
chr8	144504140	0.9
chr8	144504694	0.99
chr8	144505491	0.0
chr8	144505532	0.0
chr8	144510508	0.97
chr8	144510990	0.97
chr8	144518816	0.78
chr8	144755384	0.94
chr8	144780282	0.09
chr8	144800853	0.23
chr8	145052898	0.94
chr9	15908	0.99
chr9	17856	0.97
chr9	29311	0.57
chr9	122092	0.99
chr9	152032	0.9
chr9	152033	0.96
chr9	156480	0.85
chr9	177721	0.63
chr9	286638	0.52
chr9	470375	0.75
chr9	539634	0.49
chr9	540668	0.55
chr9	730250	0.86
chr9	1050483	0.98
chr9	2811585	0.94
chr9	2820099	0.67
chr9	2831029	1.0
chr9	3395597	1.0
chr9	3489368	0.34
chr9	4605346	0.78
chr9	4605442	0.76
chr9	4625326	0.89
chr9	4629090	0.98
chr9	4629170	0.02
chr9	4666211	0.9
chr9	4718417	0.98
chr9	5050684	0.98
chr9	5164266	0.95
chr9	5436696	0.96
chr9	5466830	0.69
chr9	5892552	0.99
chr9	6250600	0.91
chr9	6255967	0.84
chr9	6536063	1.0
chr9	7105501	0.31
chr9	7169797	0.99
chr9	8437197	0.32
chr9	8465465	0.95
chr9	9734572	0.81
chr9	9734573	0.81
chr9	13123300	0.99
chr9	13134137	0.48
chr9	13147659	0.92
chr9	13216772	0.99
chr9	13217295	1.0
chr9	13279029	0.38
chr9	13279399	0.98
chr9	14677405	0.02
chr9	14747052	0.99
chr9	14747730	0.99
chr9	14806848	0.31
chr9	14824024	0.99
chr9	14848774	0.99
chr9	15226013	0.95
chr9	15249916	0.57
chr9	15267949	0.98
chr9	15486070	0.01
chr9	15587694	0.03
chr9	15587695	0.03
chr9	15666324	1.0
chr9	15784696	1.0
chr9	15848891	0.99
chr9	16435037	0.15
chr9	18661934	0.94
chr9	18675909	0.23
chr9	19120878	0.99
chr9	19121167	0.39
chr9	20715320	0.99
chr9	20990375	0.97
chr9	24544971	1.0
chr9	24545211	0.82
chr9	26978264	0.96
chr9	26984560	0.97
chr9	27055773	1.0
chr9	27291018	0.87
chr9	27296612	0.98
chr9	27296740	0.12
chr9	27573708	0.39
chr9	32386439	0.26
chr9	32472974	0.98
chr9	32985969	0.99
chr9	32986032	
chr9	32986033	
chr9	33001332	0.08
chr9	33001566	0.99
chr9	33443765	1.0
chr9	33543184	0.94
chr9	33795614	0.77
chr9	33795615	0.79
chr9	33796803	1.0
chr9	33798083	1.0
chr9	33799027	0.99
chr9	33933630	0.49
chr9	34088510	0.99
chr9	34203537	0.27
chr9	34271931	1.0
chr9	34459054	0.92
chr9	34491555	0.98
chr9	34655319	0.41
chr9	34657336	0.72
chr9	34659757	0.99
chr9	34709683	0.99
chr9	35042566	0.52
chr9	35062976	0.87
chr9	35108593	0.99
chr9	35300164	0.31
chr9	35610302	0.87
chr9	35650500	0.49
chr9	35662511	0.19
chr9	35662945	0.54
chr9	35679344	0.07
chr9	35753659	0.0
chr9	35813146	0.92
chr9	35813786	0.01
chr9	35829393	0.22
chr9	36085265	0.31
chr9	36148651	0.95
chr9	36573008	0.96
chr9	37302233	0.99
chr9	37304314	0.98
chr9	37349453	0.86
chr9	37576210	0.99
chr9	37763628	0.0
chr9	37770740	0.0
chr9	38409219	0.98
chr9	39178361	0.91
chr9	39287979	0.98
chr9	68245300	1.0
chr9	68256920	0.98
chr9	68286041	0.98
chr9	68299094	1.0
chr9	69008446	0.96
chr9	69218360	0.39
chr9	69252813	0.99
chr9	69377478	0.81
chr9	69857908	0.9
chr9	69902254	0.12
chr9	70843129	0.0
chr9	71685394	0.97
chr9	71768356	0.97
chr9	72250842	0.09
chr9	72578024	0.62
chr9	72578025	0.62
chr9	74808175	0.98
chr9	75077158	0.99
chr9	75133402	0.86
chr9	76460178	0.81
chr9	76478531	0.12
chr9	76826734	0.99
chr9	77370937	0.32
chr9	77428906	0.98
chr9	77728669	0.0
chr9	78266441	1.0
chr9	79601500	0.05
chr9	83784840	1.0
chr9	83867683	0.99
chr9	83915293	0.98
chr9	83920214	0.24
chr9	83988405	0.15
chr9	84292667	0.99
chr9	87726399	0.58
chr9	87727730	0.97
chr9	88475077	0.99
chr9	89349931	0.96
chr9	89350854	0.41
chr9	89358192	0.98
chr9	91360277	0.36
chr9	92032560	0.78
chr9	92038366	0.99
chr9	92059309	0.96
chr9	92059310	0.96
chr9	92115067	0.26
chr9	92222519	0.99
chr9	92290883	0.22
chr9	92401090	0.0
chr9	92877889	0.94
chr9	93075973	0.98
chr9	95005541	0.98
chr9	95446392	0.87
chr9	95928078	0.98
chr9	95928866	1.0
chr9	96345298	0.94
chr9	96646026	0.24
chr9	96935458	0.42
chr9	97357726	0.9
chr9	97912871	0.47
chr9	98109888	0.94
chr9	98200376	0.99
chr9	99005052	0.99
chr9	99020443	0.67
chr9	99020444	0.67
chr9	99034585	0.98
chr9	99847616	1.0
chr9	100352418	0.14
chr9	100429663	0.7
chr9	101383469	0.99
chr9	101407533	0.21
chr9	101425044	0.98
chr9	101428468	1.0
chr9	101435708	0.98
chr9	101557598	0.9
chr9	102995399	0.85
chr9	103003264	0.98
chr9	103011980	0.04
chr9	103011981	0.04
chr9	103016962	0.82
chr9	104772909	0.55
chr9	104825889	0.43
chr9	105558166	0.98
chr9	105574279	0.08
chr9	105598084	0.16
chr9	108906486	0.99
chr9	108936439	0.97
chr9	108943702	1.0
chr9	109086022	0.22
chr9	109106610	0.98
chr9	110324002	0.27
chr9	110546292	1.0
chr9	110549847	0.99
chr9	110768085	0.96
chr9	111533738	0.9
chr9	111570089	0.55
chr9	111594221	0.75
chr9	111661716	0.71
chr9	111706747	0.66
chr9	111748091	1.0
chr9	111758082	0.9
chr9	111758083	0.9
chr9	112062935	0.97
chr9	112112770	0.99
chr9	112469722	0.0
chr9	112694235	0.0
chr9	112887329	0.98
chr9	113349781	0.96
chr9	113375528	0.22
chr9	113392336	0.39
chr9	113400933	0.65
chr9	113428964	1.0
chr9	113582070	0.4
chr9	114060272	0.94
chr9	114289240	0.9
chr9	114324089	0.99
chr9	114331931	0.05
chr9	115064920	0.98
chr9	116697371	0.0
chr9	117096152	0.99
chr9	120778349	0.88
chr9	121050181	0.95
chr9	121095019	0.82
chr9	121121952	0.22
chr9	121124085	0.99
chr9	121142089	0.99
chr9	121209295	0.99
chr9	121248275	0.0
chr9	121265660	0.7
chr9	121286186	0.16
chr9	121300064	0.05
chr9	121370126	0.99
chr9	121870496	1.0
chr9	122213972	0.98
chr9	122392187	0.99
chr9	122828470	0.99
chr9	122857922	0.96
chr9	122875369	0.03
chr9	122912082	0.92
chr9	123268413	0.97
chr9	123557696	0.0
chr9	124804092	0.97
chr9	124854326	0.99
chr9	124862400	0.98
chr9	124926743	0.99
chr9	125200578	0.98
chr9	125263684	0.67
chr9	125295575	0.45
chr9	125297522	0.23
chr9	126915014	0.97
chr9	127402755	0.96
chr9	127451927	0.23
chr9	127452300	0.02
chr9	127712350	0.99
chr9	127713207	0.62
chr9	127714974	0.99
chr9	127727114	0.99
chr9	127732563	0.99
chr9	127807288	0.79
chr9	127937433	0.99
chr9	128063901	1.0
chr9	128102368	0.99
chr9	128151719	0.99
chr9	128259006	0.99
chr9	128313807	0.99
chr9	128321855	0.24
chr9	128713050	1.0
chr9	128847645	0.0
chr9	128921670	0.63
chr9	128922281	0.99
chr9	128936505	0.94
chr9	129005532	1.0
chr9	129626542	0.0
chr9	129632649	0.95
chr9	129835598	0.57
chr9	129875558	0.99
chr9	131069671	0.98
chr9	131139279	0.99
chr9	131139280	0.99
chr9	131228332	0.01
chr9	131477950	0.99
chr9	131484792	0.19
chr9	131511335	0.99
chr9	131602150	0.96
chr9	132353757	0.8
chr9	132402829	0.42
chr9	132406788	0.96
chr9	132537600	0.99
chr9	132659709	0.84
chr9	132827056	1.0
chr9	132874339	0.04
chr9	132897612	0.34
chr9	132976597	0.19
chr9	133102777	0.07
chr9	133155314	0.85
chr9	133518872	1.0
chr9	133520173	0.94
chr9	133636712	0.59
chr9	133784419	0.92
chr9	134050589	1.0
chr9	134139779	0.36
chr9	134880922	0.99
chr9	134885367	0.97
chr9	134911132	0.99
chr9	135498665	0.96
chr9	135548641	0.51
chr9	135639292	1.0
chr9	135697628	0.99
chr9	136219028	0.75
chr9	136353156	0.27
chr9	136356552	0.99
chr9	136365140	0.88
chr9	136370840	0.96
chr9	136392521	0.99
chr9	136455600	0.84
chr9	136668674	0.94
chr9	136669913	0.99
chr9	136671015	1.0
chr9	136674809	1.0
chr9	136740835	0.88
chr9	136745169	1.0
chr9	136757037	0.89
chr9	136761786	0.97
chr9	136799101	0.98
chr9	136854337	0.98
chr9	136854760	0.88
chr9	136855620	0.65
chr9	136857587	0.97
chr9	136945927	0.76
chr9	136946649	0.98
chr9	136983709	0.97
chr9	136984565	0.99
chr9	137040438	1.0
chr9	137048861	1.0
chr9	137048939	1.0
chr9	137050282	0.92
chr9	137050283	0.96
chr9	137052350	0.17
chr9	137107448	0.03
chr9	137232705	0.97
chr9	137234107	0.99
chr9	137245305	0.74
chr9	137245306	0.01
chr9	137272080	0.96
chr9	137430845	0.86
chr9	137438158	0.92
chr9	137452437	0.04
chr9	137455057	0.0
chr9	137463414	0.96
chr9	137505982	0.94
chr9	137515520	0.73
chr9	137520044	1.0
chr9	137565155	0.98
chr9	137574477	0.42
chrX	283522	0.02
chrX	288870	1.0
chrX	1305627	0.14
chrX	1348430	0.73
chrX	1352321	0.65
chrX	1629941	0.72
chrX	2843212	0.89
chrX	3084667	0.99
chrX	3110254	1.0
chrX	6029434	0.0
chrX	6534957	0.87
chrX	7057824	0.04
chrX	7116965	0.15
chrX	8171106	0.78
chrX	8464991	0.74
chrX	9030260	0.98
chrX	9501779	0.99
chrX	9912589	0.34
chrX	9944640	0.99
chrX	10589586	0.53
chrX	13043250	0.99
chrX	14021512	0.96
chrX	14531179	0.68
chrX	16650997	0.0
chrX	16698337	0.74
chrX	17138963	0.39
chrX	18354591	1.0
chrX	18564524	0.01
chrX	19361416	0.0
chrX	19371065	0.96
chrX	19392342	0.99
chrX	19415106	0.98
chrX	19415258	0.98
chrX	19836124	0.98
chrX	21754304	0.01
chrX	23721880	1.0
chrX	23730525	0.79
chrX	23915795	0.93
chrX	23935194	0.83
chrX	24025058	0.95
chrX	31177931	0.94
chrX	32343288	0.97
chrX	32411750	0.03
chrX	32697869	0.9
chrX	38006669	0.03
chrX	38033532	0.43
chrX	38327136	0.0
chrX	43657861	0.36
chrX	47194026	0.02
chrX	47410403	1.0
chrX	47482585	0.38
chrX	47569537	0.94
chrX	48194855	0.99
chrX	48195005	0.78
chrX	48257220	0.99
chrX	48257861	0.99
chrX	48258632	0.89
chrX	48263918	0.97
chrX	48266392	1.0
chrX	48575668	0.97
chrX	48835418	0.99
chrX	49200150	0.99
chrX	49205615	0.88
chrX	49230991	0.99
chrX	49603794	1.0
chrX	52645545	1.0
chrX	53085629	0.86
chrX	53586489	0.99
chrX	54468878	1.0
chrX	54753928	0.86
chrX	54922293	0.83
chrX	54933463	0.97
chrX	54958364	0.98
chrX	54963256	0.94
chrX	55260533	0.67
chrX	56732061	0.88
chrX	56995214	0.74
chrX	63674169	0.06
chrX	64356175	0.99
chrX	64359529	0.98
chrX	66599473	0.58
chrX	66602799	1.0
chrX	70278503	1.0
chrX	70289622	0.16
chrX	70930000	0.64
chrX	71389666	0.99
chrX	72127712	0.0
chrX	73447756	0.99
chrX	75114753	0.96
chrX	75429200	0.01
chrX	78283452	0.39
chrX	85094127	1.0
chrX	85103916	0.66
chrX	85268292	0.99
chrX	86047246	0.03
chrX	86651168	1.0
chrX	96916437	1.0
chrX	100821606	1.0
chrX	100850150	0.84
chrX	100985665	0.97
chrX	101019283	0.96
chrX	101231766	0.68
chrX	101488443	0.64
chrX	101658072	0.99
chrX	101658527	0.03
chrX	101841331	0.99
chrX	101842897	0.97
chrX	102599268	0.58
chrX	102652174	0.4
chrX	104041107	0.15
chrX	106903132	0.98
chrX	106918471	0.04
chrX	107207146	0.02
chrX	107207422	0.68
chrX	107525653	0.02
chrX	107525654	0.02
chrX	107981560	0.88
chrX	107981668	0.9
chrX	108578385	0.99
chrX	108722525	0.93
chrX	109388661	0.28
chrX	109453861	0.91
chrX	111686136	0.07
chrX	111901538	0.0
chrX	115124004	0.01
chrX	115593633	0.31
chrX	118680694	0.26
chrX	119108473	0.79
chrX	119399680	0.98
chrX	119470149	0.99
chrX	119470514	0.99
chrX	119851765	0.97
chrX	119903393	0.99
chrX	120376379	0.99
chrX	120872742	0.0
chrX	124066174	0.92
chrX	124563774	0.05
chrX	129540739	0.04
chrX	129762005	0.92
chrX	130364753	0.95
chrX	130709241	0.29
chrX	132071218	1.0
chrX	134238748	0.13
chrX	134378107	0.99
chrX	134460339	0.98
chrX	134602124	0.98
chrX	135546378	0.93
chrX	136230967	0.99
chrX	136305024	0.8
chrX	136371545	0.72
chrX	136392355	1.0
chrX	136874453	1.0
chrX	136878088	0.03
chrX	139604868	0.95
chrX	139626308	1.0
chrX	141626242	0.0
chrX	141903979	0.98
chrX	145822003	0.47
chrX	147938098	0.88
chrX	148885887	1.0
chrX	148987558	0.91
chrX	149712163	0.91
chrX	149933621	1.0
chrX	149937432	0.9
chrX	150592603	0.97
