MIM Number	Approved Gene Symbol	Phenotypes
602900	DNMT3B	Immunodeficiency-centromeric instability-facial anomalies syndrome 1, 242860 (3), Autosomal recessive; Facioscapulohumeral muscular dystrophy 4, digenic, 619478 (3), Digenic dominant
603108	MAPRE1	
613942	SUN5	Spermatogenic failure 16, 617187 (3), Autosomal recessive
614108	BPIFB2	
614110	BPIFB6	
615717	BPIFB3	
615718	BPIFB4	
607627	BPIFA4P	
607412	BPIFA1	
608200	CDK5RAP1	
601017	SNTA1	Long QT syndrome 12, 612955 (3), Autosomal dominant
603672	CBFA2T2	
612228		{Stature QTL 14}, 612228 (2)
612478	NECAB3	
189971	E2F1	
616397	PXMP4	
618269	ZNF341	Hyper-IgE syndrome 3, autosomal recessive, with recurrent infections, 618282 (3), Autosomal recessive
610897	CHMP4B	Cataract 31, multiple types, 605387 (3), Autosomal dominant
614663	RALY	
603908	EIF2S2	
600201	ASIP	[Skin/hair/eye pigmentation 9, brown/nonbrown eyes], 611742 (3); [Skin/hair/eye pigmentation 9, dark/light hair], 611742 (3)
180960	AHCY	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase, 613752 (3), Autosomal recessive
606409	ITCH	Autoimmune disease, multisystem, with facial dysmorphism, 613385 (3), Autosomal recessive
607167	DYNLRB1	
601242	MAP1LC3A	
608528	PIGU	Neurodevelopmental disorder with brain anomalies, seizures, and scoliosis, 618590 (3), Autosomal recessive
617549	TP53INP2	
605299	NCOA6	
612342	GGT7	
605832	ACSS2	
601002	GSS	Hemolytic anemia due to glutathione synthetase deficiency, 231900 (3), Autosomal recessive; Glutathione synthetase deficiency, 266130 (3), Autosomal recessive
609928	MYH7B	
613614	MIR499A	
608430	TRPC4AP	
610302	EDEM2	
600646	PROCR	
604871	MMP24	
602912	EIF6	
611797	UQCC1	
601146	GDF5	Acromesomelic dysplasia 2A, 200700 (3), Autosomal recessive; Acromesomelic dysplasia 2B, 228900 (3), Autosomal recessive; Multiple synostoses syndrome 2, 610017 (3), Autosomal dominant; Symphalangism, proximal, 1B, 615298 (3), Autosomal dominant; Brachydactyly, type A2, 112600 (3), Autosomal dominant; ?Acromesomelic dysplasia 2C, Hunter-Thompson type, 201250 (3), Autosomal recessive; Brachydactyly, type C, 113100 (3), Autosomal dominant; {Osteoarthritis-5}, 612400 (3); Brachydactyly, type A1, C, 615072 (3), Autosomal dominant, Autosomal recessive
609689	CEP250	Cone-rod dystrophy and hearing loss 2, 618358 (3), Autosomal recessive
616971	ERGIC3	
603038	SPAG4	
604205	CPNE1	
607179	RBM12	{Schizophrenia 19, susceptibility to}, 617629 (3), Autosomal dominant
603485	NFS1	Combined oxidative phosphorylation deficiency 52, 619386 (3), Autosomal recessive
618894	ROMO1	
604739	RBM39	
610335	PHF20	
610416	SCAND1	
617037	NORAD	
602879	EPB41L1	?Intellectual developmental disorder, autosomal dominant 11, 614257 (3), Autosomal dominant
617365	AAR2	
616191	DLGAP4	
609905	MYL9	?Megacystis-microcolon-intestinal hypoperistalsis syndrome 4, 619365 (3), Autosomal recessive
607294	TGIF2	
619960	RAB5IF	?Craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2, 616994 (3), Autosomal recessive
606577	SLA2	
605273	NDRG3	
609175	DSN1	
620225	MTCL2	
606754	SAMHD1	?Chilblain lupus 2, 614415 (3), Autosomal dominant; Aicardi-Goutieres syndrome 5, 612952 (3), Autosomal recessive
116957	RBL1	
180490	RPN2	
139190	GHRH	Gigantism due to GHRF hypersecretion (1); ?Isolated growth hormone deficiency due to defect in GHRF (1)
190090	SRC	?Thrombocytopenia 6, 616937 (3), Autosomal dominant; Colon cancer, advanced, somatic, 114500 (3)
613110	BLCAP	
603106	NNAT	
611537	CTNNBL1	?Immunodeficiency 99 with hypogammaglobulinemia and autoimmune cytopenias, 619846 (3), Autosomal recessive
616537	VSTM2L	
614425	TTI1	Neurodevelopmental disorder with microcephaly and movement abnormalities, 620445 (3), Autosomal recessive
614694	RPRD1B	
190196	TGM2	
109195	BPI	
151990	LBP	
620808	SNHG17	
619494	SNHG11	
618833	RALGAPB	
611396	ADIG	
616440	SLC32A1	Generalized epilepsy with febrile seizures plus, type 12, 620755 (3), Autosomal dominant; Developmental and epileptic encephalopathy 114, 620774 (3), Autosomal dominant
619730	ACTR5	
613275	PPP1R16B	
618380	FAM83D	
613938		Parasomnia, sleepwalking type, 613938 (2), Autosomal dominant, Multifactorial
603694		{Type 2 diabetes mellitus 3}, 603694 (2)
617038	LINC01370	
608968	MAFB	Duane retraction syndrome 3, 617041 (3), Autosomal dominant; Multicentric carpotarsal osteolysis syndrome, 166300 (3), Autosomal dominant
126420	TOP1	DNA topoisomerase I, camptothecin-resistant (3)
172420	PLCG1	?Immune dysregulation, autoimmunity, and autoinflammation, 620514 (3), Autosomal dominant
609598	ZHX3	
605520	LPIN3	
608929	EMILIN3	
616114	CHD6	
608712	PTPRT	
608878		{Gene expression, variation in, QTL}, 608878 (2)
603388		{Graves disease, susceptibility to, 2}, 603388 (2)
608656		{Prostate cancer, susceptibility to, 3}, 608656 (2)
612566		{Inflammatory bowel disease 24}, 612566 (2)
612950		{Psoriasis susceptibility 12}, 612950 (2)
610066		{Systemic lupus erythematosus, susceptibility to, 8}, 610066 (2)
601944	SRSF6	
608802	L3MBTL1	
607589	SGK2	
617094	IFT52	Short-rib thoracic dysplasia 16 with or without polydactyly, 617102 (3), Autosomal recessive
601415	MYBL2	
611163	TOX2	
605267	JPH2	Cardiomyopathy, dilated, 2E, 619492 (3), Autosomal recessive; Cardiomyopathy, hypertrophic, 17, 613873 (3), Autosomal dominant
612029	FITM2	Siddiqi syndrome, 618635 (3), Autosomal recessive
600281	HNF4A	Fanconi renotubular syndrome 4, with maturity-onset diabetes of the young, 616026 (3), Autosomal dominant; {Diabetes mellitus, noninsulin-dependent}, 125853 (3), Autosomal dominant; MODY, type I, 125850 (3), Autosomal dominant
607165	SERINC3	
604932	PKIG	
608958	ADA	Adenosine deaminase deficiency, partial, 102700 (3), Autosomal recessive, Somatic mosaicism; Severe combined immunodeficiency due to ADA deficiency, 102700 (3), Autosomal recessive, Somatic mosaicism
603399	CCN5	
607368	KCNK15	
611601	RIMS4	
601289	YWHAB	
616049	TOMM34	
604965	STK4	T-cell immunodeficiency, recurrent infections, autoimmunity, and cardiac malformations, 614868 (3), Autosomal recessive
602905	KCNS1	
605161	WFDC5	
609872	WFDC12	
182257	PI3	
182140	SEMG1	
182141	SEMG2	
107285	SLPI	
603897	MATN4	
616104	RBPJL	
600017	SDC4	
612979	SYS1	
617316	TP53TG5	
611453	DBNDD2	
610272	PIGT	?Paroxysmal nocturnal hemoglobinuria 2, 615399 (3), Autosomal dominant, Somatic mutation; Multiple congenital anomalies-hypotonia-seizures syndrome 3, 615398 (3), Autosomal recessive
617548	WFDC2	
613941	SPINT3	
609031	EPPIN	
619430	SPINT4	
611388	DNTTIP1	
605574	UBE2C	
191039	TNNC2	Congenital myopathy 15, 620161 (3), Autosomal dominant
619200	SNX21	
608123	ACOT8	
620336	ZSWIM3	
618936	SPATA25	
608597	NEURL2	
613111	CTSA	Galactosialidosis, 256540 (3), Autosomal recessive
172425	PLTP	
618626	PCIF1	
610827	ZNF335	Microcephaly 10, primary, autosomal recessive, 615095 (3), Autosomal recessive
120361	MMP9	Metaphyseal anadysplasia 2, 613073 (3), Autosomal recessive
606726	SLC12A5	{Epilepsy, idiopathic generalized, susceptibility to, 14}, 616685 (3), Autosomal dominant; Developmental and epileptic encephalopathy 34, 616645 (3), Autosomal recessive
616825	NCOA5	
109535	CD40	Immunodeficiency with hyper-IgM, type 3, 606843 (3), Autosomal recessive
609920	CDH22	
619530	SLC35C2	
606421	ELMO2	Vascular malformation, primary intraosseous, 606893 (3), Autosomal recessive
620432	OCSTAMP	
606411	SLC13A3	Leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate, 618384 (3), Autosomal recessive
608679	TP53RK	Galloway-Mowat syndrome 4, 617730 (3), Autosomal recessive
606145	SLC2A10	Arterial tortuosity syndrome, 208050 (3), Autosomal recessive
601654	EYA2	
615713	ZMYND8	
601937	NCOA3	
610013	SULF2	
606905	PREX1	
605371	ARFGEF2	Periventricular heterotopia with microcephaly, 608097 (3), Autosomal recessive
601342	CSE1L	
601716	STAU1	
616621	DDX27	
618931	ZNFX1	Immunodeficiency 91 and hyperinflammation, 619644 (3), Autosomal recessive
600397	KCNB1	Developmental and epileptic encephalopathy 26, 616056 (3), Autosomal dominant
601699	PTGIS	Hypertension, essential, 145500 (3), Multifactorial
604016	B4GALT5	
612730	SLC9A8	
607662	SPATA2	
612451	RNF114	
604238	SNAI1	
602995	UBE2V1	
610994	PEDS1	
189965	CEBPB	
176885	PTPN1	{Insulin resistance, susceptibility to}, 125853 (3), Autosomal dominant
608975	PARD6B	
607471	BCAS4	
611386	ADNP	Helsmoortel-van der Aa syndrome, 615873 (3), Autosomal dominant
603503	DPM1	Congenital disorder of glycosylation, type Ie, 608799 (3), Autosomal recessive
609277	MOCS3	
603788	KCNG1	
610248		Deafness, autosomal recessive 65, 610248 (2), Autosomal recessive
130180		Electroencephalographic variant pattern 1, 130180 (2), Autosomal dominant
600490	NFATC2	?Joint contracture, osteochondromas, and B-cell lymphoma, 620232 (3), Autosomal recessive
609126	ATP9A	Neurodevelopmental disorder with poor growth and behavioral abnormalities, 620242 (3), Autosomal recessive
607343	SALL4	?IVIC syndrome, 147750 (3), Autosomal dominant; Duane-radial ray syndrome, 607323 (3), Autosomal dominant
618111	ZFP64	
614118	TSHZ2	
602967	ZNF217	
602968	BCAS1	
126065	CYP24A1	Hypercalcemia, infantile, 1, 143880 (3), Autosomal recessive
604898	PFDN4	
608334	DOK5	
615029	CBLN4	
155540	MC3R	{Obesity, severe, susceptibility to, BMIQ9}, 602025 (3)
618722	FAM210B	
603072	AURKA	{Colon cancer, susceptibility to}, 114500 (3), Autosomal dominant, Somatic mutation
600369	CSTF1	
612929		{Mycobacterium tuberculosis, susceptibility to, 3}, 612929 (2)
618888	CASS4	
601602	TFAP2C	
112267	BMP7	
605114	SPO11	
603343	RAE1	
612428	RBM38	
607022	CTCFL	
614168	PCK1	Phosphoenolpyruvate carboxykinase deficiency, cytosolic, 261680 (3), Autosomal recessive
606750	ZBP1	
606564	PMEPA1	
619277	CIMIP1	
612966	RAB22A	
605704	VAPB	Spinal muscular atrophy, late-onset, Finkel type, 182980 (3), Autosomal dominant; Amyotrophic lateral sclerosis 8, 608627 (3), Autosomal dominant
603666	STX16	Pseudohypoparathyroidism Ib, 603233 (3), Autosomal dominant
610945	MIR296	
614914	MIR298	
610540	GNAS-AS1	Pseudohypoparathyroidism Ib, 603233 (3), Autosomal dominant
139320	GNAS	ACTH-independent macronodular adrenal hyperplasia, 219080 (3), Somatic mutation; Pituitary adenoma 3, multiple types, somatic, 617686 (3); Pseudohypoparathyroidism Ic, 612462 (3), Autosomal dominant; Pseudohypoparathyroidism Ia, 103580 (3), Autosomal dominant; Osseous heteroplasia, progressive, 166350 (3), Autosomal dominant; Pseudohypoparathyroidism Ib, 603233 (3), Autosomal dominant; McCune-Albright syndrome, somatic, mosaic, 174800 (3); Pseudopseudohypoparathyroidism, 612463 (3), Autosomal dominant
605297	NELFCD	
603169	CTSZ	
612901	TUBB1	Macrothrombocytopenia, isolated, 1, autosomal dominant, 613112 (3), Autosomal dominant
606153	ATP5F1E	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 3, 614053 (3), Autosomal recessive
620754	PRELID3B	
131242	EDN3	Waardenburg syndrome, type 4B, 613265 (3), Autosomal dominant, Autosomal recessive; {Hirschsprung disease, susceptibility to, 4}, 613712 (3), Autosomal dominant
608725	PHACTR3	
613031		{Glioma susceptibility 6}, 613031 (2)
604105	SYCP2	Spermatogenic failure 1, 258150 (3), Autosomal dominant
603326	PPP1R3D	
617685	CDH26	
603006	CDH4	
601796	TAF4	Intellectual developmental disorder, autosomal dominant 73, 620450 (3), Autosomal dominant
620689	LSM14B	
606607	PSMA7	
606472	SS18L1	
610919	MTG2	
604525	HRH3	
606731	OSBPL2	Deafness, autosomal dominant 67, 616340 (3), Autosomal dominant
610650	ADRM1	
601033	LAMA5	Nephrotic syndrome, type 26, 620049 (3), Autosomal recessive; ?Bent bone dysplasia syndrome 2, 620076 (3), Autosomal recessive
180477	RPS21	
618772	CABLES2	
611496	GATA5	Congenital heart defects, multiple types, 5, 617912 (3), Autosomal dominant, Autosomal recessive
609326	MIR1-1	
610255	MIR133A2	
612436	SLCO4A1	
162651	NTSR1	
611157	MRGBP	
606459	OGFR	
120270	COL9A3	{Intervertebral disc disease, susceptibility to}, 603932 (3); Epiphyseal dysplasia, multiple, 3, with or without myopathy, 600969 (3), Autosomal dominant; Stickler syndrome, type VI, 620022 (3), Autosomal recessive
604745	TCFL5	
604140	DIDO1	
611625	GID8	
612107	SLC17A9	Porokeratosis 8, disseminated superficial actinic type, 616063 (3), Autosomal dominant
609331	BHLHE23	
610557	HAR1B	
610556	HAR1A	
616529	YTHDF1	
605737	BIRC7	
612873	NKAIN4	
608377	ARFGAP1	
619390	COL20A1	
118504	CHRNA4	{Nicotine addiction, susceptibility to}, 188890 (3); Epilepsy, nocturnal frontal lobe, 1, 600513 (3), Autosomal dominant
602235	KCNQ2	Developmental and epileptic encephalopathy 7, 613720 (3), Autosomal dominant; Seizures, benign neonatal, 1, 121200 (3), Autosomal dominant; Myokymia, 121200 (3), Autosomal dominant
602959	EEF1A2	Developmental and epileptic encephalopathy 33, 616409 (3), Autosomal dominant; Intellectual developmental disorder, autosomal dominant 38, 616393 (3), Autosomal dominant
602004	PTK6	
617797	SRMS	
611265	HELZ2	
607451	GMEB2	
608362	STMN3	
608833	RTEL1	Dyskeratosis congenita, autosomal dominant 4, 615190 (3), Autosomal dominant, Autosomal recessive; Dyskeratosis congenita, autosomal recessive 5, 615190 (3), Autosomal dominant, Autosomal recessive; Pulmonary fibrosis and/or bone marrow failure syndrome, telomere-related, 3, 616373 (3), Autosomal dominant
603361	TNFRSF6B	
604699	ARFRP1	
619577	ZGPAT	
609809	LIME1	
609493	SLC2A4RG	
614639	ZBTB46	
620190	ABHD16B	
603747	TPD52L2	
611203	DNAJC5	Ceroid lipofuscinosis, neuronal, 4 (Kufs type), autosomal dominant, 162350 (3), Autosomal dominant
610866	UCKL1	
617886	ZNF512B	
613979	PRPF6	Retinitis pigmentosa 60, 613983 (3), Autosomal dominant
601618	SOX18	Hypotrichosis-lymphedema-telangiectasia syndrome, 607823 (3), Autosomal recessive; Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome, 137940 (3), Autosomal dominant
604784	TCEA2	
605071	RGS19	
602548	OPRL1	
600731	NPBWR2	
600379	MYT1	
620077	PCMTD2	
151310		
610838		{Autism susceptibility 12}, 610838 (2)
180453	RNR4	
605167	BAGE	
617777	BAGE3	
617776	BAGE2	
604336	TPTE	
609039		Narcolepsy 3, 609039 (2), Autosomal dominant
159595		Leukemia, transient, of Down syndrome, 159595 (2)
607549	POTED	
609252	LIPI	
617937	RBM11	
608835	ABCC13	
601100	HSPA13	
607978	SAMSN1	
602490	NRIP1	?Congenital anomalies of kidney and urinary tract 3, 618270 (3), Autosomal dominant
602097		Usher syndrome, type 1E, 602097 (2), Autosomal recessive
604736	USP25	
615964	MIR99AHG	
614509	MIR99A	
612144	MIRLET7C	
610105	MIR125B2	
602621	CXADR	
605674	BTG3	
607247	CHODL	
606635	TMPRSS15	Enterokinase deficiency, 226200 (3), Autosomal recessive
602040	NCAM2	
609337	MIR155	
611845	MRPL39	Combined oxidative phosphorylation deficiency 59, 620646 (3), Autosomal recessive
606870	JAM2	Basal ganglia calcification, idiopathic, 8, autosomal recessive, 618824 (3), Autosomal recessive
603152	ATP5PF	
600609	GABPA	
104760	APP	Cerebral amyloid angiopathy, Dutch, Italian, Iowa, Flemish, Arctic variants, 605714 (3), Autosomal dominant; Alzheimer disease 1, familial, 104300 (3), Autosomal dominant
616021	CYYR1-AS1	
616020	CYYR1	
605174	ADAMTS1	
605007	ADAMTS5	
614553	N6AMT1	
613083	LTN1	
617843	RWDD2B	
604735	USP16	
617786	CCT8	
611110	MAP3K7CL	
602751	BACH1	
138245	GRIK1	
617005	CLDN17	
619980		Braddock-Carey syndrome 1, 619980 (4), Autosomal dominant
611515		Febrile seizures, familial, 7, 611515 (2)
609428		Tukel syndrome, 609428 (2), Autosomal recessive
611231	CLDN8	
618927	KRTAP24-1	
608718	KRTAP13-1	
600064	KRTAP11-1	
600687	TIAM1	Neurodevelopmental disorder with language delay and seizures, 619908 (3), Autosomal recessive
147450	SOD1	Spastic tetraplegia and axial hypotonia, progressive, 618598 (3), Autosomal recessive; Amyotrophic lateral sclerosis 1, 105400 (3), Autosomal dominant, Autosomal recessive
616023	SCAF4	Fliedner-Zweier syndrome, 620511 (3), Autosomal dominant
606532	HUNK	
618137	MIS18A	
609196	MRAP	Glucocorticoid deficiency 2, 607398 (3), Autosomal recessive
608865	URB1	
608365	TCP10L	
615494	CFAP298	Ciliary dyskinesia, primary, 26, 615500 (3), Autosomal recessive
604297	SYNJ1	Parkinson disease 20, early-onset, 615530 (3), Autosomal recessive; Developmental and epileptic encephalopathy 53, 617389 (3), Autosomal recessive
617621	PAXBP1	
606386	OLIG2	
606385	OLIG1	
602376	IFNAR2	{Hepatitis B virus, susceptibility to}, 610424 (3); Immunodeficiency 45, 616669 (3), Autosomal recessive
123889	IL10RB	{Hepatitis B virus, susceptibility to}, 610424 (3); Inflammatory bowel disease 25, early onset, autosomal recessive, 612567 (3), Autosomal recessive
107450	IFNAR1	Immunodeficiency 106, susceptibility to viral infections, 619935 (3), Autosomal recessive
147569	IFNGR2	Immunodeficiency 28, mycobacteriosis, 614889 (3), Autosomal recessive
617894	TMEM50B	
138440	GART	
182465	SON	ZTTK syndrome, 617140 (3), Autosomal dominant
611428	DONSON	Microcephaly, short stature, and limb abnormalities, 617604 (3), Autosomal recessive; Microcephaly-micromelia syndrome, 251230 (3), Autosomal recessive
603920	CRYZL1	
602442	ITSN1	
600828	ATP5PO	Mitochondrial complex V (ATP synthase) deficiency, nuclear type 7, 620359 (3), Autosomal recessive
611973	MRPS6	
600444	SLC5A3	
603796	KCNE2	Long QT syndrome 6, 613693 (3), Autosomal dominant; Atrial fibrillation, familial, 4, 611493 (3)
176261	KCNE1	Jervell and Lange-Nielsen syndrome 2, 612347 (3), Autosomal recessive; Long QT syndrome 5, 613695 (3), Autosomal dominant
602917	RCAN1	
615321	CLIC6	
151385	RUNX1	Platelet disorder, familial, with associated myeloid malignancy, 601399 (3), Autosomal dominant; Leukemia, acute myeloid, 601626 (3), Autosomal dominant, Somatic mutation
616090	MIR802	
114830	CBR1	
603608	CBR3	
604803	DOP1B	
610078	MORC3	
601245	CHAF1B	
609876		[Bone mineral density QTL 6], 609876 (2)
609633		{Major affective disorder 3, early onset}, 609633 (2)
605608	CLDN14	Deafness, autosomal recessive 29, 614035 (3), Autosomal recessive
600892	SIM2	
609018	HLCS	Holocarboxylase synthetase deficiency, 253270 (3), Autosomal recessive
609892	RIPPLY3	
605938	PIGP	Developmental and epileptic encephalopathy 55, 617599 (3), Autosomal recessive
602259	TTC3	
605298	VPS26C	
600855	DYRK1A	Intellectual developmental disorder, autosomal dominant 7, 614104 (3), Autosomal dominant
600877	KCNJ6	Keppen-Lubinsky syndrome, 614098 (3), Autosomal dominant
604829	DSCR4	
613396	DSCR8	
602106	KCNJ15	
165080	ERG	Lymphatic malformation 14, 620602 (3), Autosomal dominant
611723	LINC00114	
164740	ETS2	
605296	PSMG1	
617824	BRWD1	Ciliary dyskinesia, primary, 51, 620438 (3), Autosomal recessive
163920	HMGN1	
602915	GET1	
602230	SH3BGR	
604066	B3GALT5	
610638	IGSF5	
601629	PCP4	
602523	DSCAM	
605668	BACE2	
613770	PLAC4	
190685		Down syndrome, 190685 (4), Isolated cases
236100		Holoprosencephaly 1, 236100 (2), Autosomal dominant, Isolated cases
608617	FAM3B	
147890	MX2	
147150	MX1	
602060	TMPRSS2	
605706	RIPK4	CHAND syndrome, 214350 (3), Autosomal recessive; Popliteal pterygium syndrome, Bartsocas-Papas type 1, 263650 (3), Autosomal recessive
617692	PRDM15	
617581	C2CD2	
616485	ZBTB21	
613859	UMODL1	
603076	ABCG1	
600633	TFF3	
182590	TFF2	
113710	TFF1	
605511	TMPRSS3	Deafness, autosomal recessive 8/10, 601072 (3), Autosomal recessive
605736	UBASH3A	
609314	RSPH1	Ciliary dyskinesia, primary, 24, 615481 (3), Autosomal recessive
608094	SLC37A1	
602973	PDE9A	
605924	WDR4	Galloway-Mowat syndrome 6, 618347 (3), Autosomal recessive; Microcephaly, growth deficiency, seizures, and brain malformations, 618346 (3), Autosomal recessive
602184	NDUFV3	
602100	PKNOX1	
613381	CBS	Thrombosis, hyperhomocysteinemic, 236200 (3), Autosomal recessive; Homocystinuria, B6-responsive and nonresponsive types, 236200 (3), Autosomal recessive
191317	U2AF1	
123580	CRYAA	Cataract 9, multiple types, 604219 (3), Autosomal dominant, Autosomal recessive
605705	SIK1	Developmental and epileptic encephalopathy 30, 616341 (3), Autosomal dominant
604554	HSF2BP	Premature ovarian failure 19, 619245 (3), Autosomal recessive
610654	RRP1B	
179020	PDXK	Neuropathy, hereditary motor and sensory, type VIC, with optic atrophy, 618511 (3), Autosomal recessive
601145	CSTB	Epilepsy, progressive myoclonic 1A (Unverricht and Lundborg), 254800 (3), Autosomal recessive
610653	RRP1	
614794	AGPAT3	
602103	TRAPPC10	Neurodevelopmental disorder with microcephaly, short stature, and speech delay, 620027 (3), Autosomal recessive
601475	PWP2	
601659	GATD3	
605717	ICOSLG	?Immunodeficiency 119, 620825 (3), Autosomal recessive
606588	DNMT3L	
607358	AIRE	Autoimmune polyendocrinopathy syndrome , type I, with or without reversible metaphyseal dysplasia, 240300 (3), Autosomal dominant, Autosomal recessive
