gene_name,fracCdsCons,fracConsPr
KRTAP4-12,0.300330033,0.272277228
KRTAP2-4,0.516795866,0.708010336
GPC2,0.628735632,0.665517241
KRT222,0.675675676,0.894144144
SIPA1,0.669542985,0.690955577
ERV3-1,0,0
SYNJ2BP,0.700913242,0.920091324
ARL2,0.781981982,0.837837838
TTLL13P,0.519607843,0.556781046
GBP7,0.253521127,0.218049035
RBMXL1,0.304347826,0.176470588
SRA1,0.585091421,0.772151899
STIMATE,0.766101695,0.831638418
DNAJC9,0.666666667,0.896551724
C8orf82,0.583717358,0.64516129
CPLX3,0.758909853,0.903563941
VDAC1,0.785211268,0.737089202
ZBTB9,0.579465541,0.823488045
TMX2,0.699214366,0.867564534
HEXA,0.573584906,0.730188679
NDUFS3,0.651572327,0.691823899
LEPROT,0.734848485,0.97979798
LBH,0.773584906,0.798742138
ADAT3,0.495471014,0.230978261
PPP1CB,0.818089431,0.99695122
SULT1A4,0.398648649,0.158783784
GPSM3,0.664596273,0.819875776
LAT,0.443019943,0.210826211
NCKIPSD,0.698478562,0.707699401
ATF6B,0.651988636,0.722537879
TREX1,0.502645503,0.463492063
S1PR3,0.601583113,0.596306069
SLC35F6,0.732078853,0.702508961
FAM209B,0.354651163,0.081395349
CLIC1,0.743801653,0.929752066
DDAH2,0.749417249,0.904428904
RPS29,0.760233918,0.85380117
UGT2B11,0.27672956,0.266037736
ATP6V1G2,0.775910364,0.983193277
ZNF134,0.028816199,0.038161994
GTF2H4,0.770338373,0.938084953
DDX47,0.692982456,0.769005848
ZNF888,0,0.006954103
ZNF845,0,0
KLRK1,0.294930876,0.357910906
CEACAM18,0.049350649,0
EMP2,0.603174603,0.416666667
KCTD11,0.666666667,0.755364807
UBD,0.226907631,0.068273092
PPM1N,0.401392111,0.62258314
CEACAM16,0.676056338,0.49687011
SLC23A3,0.500818331,0.631751227
LTB4R,0.500472144,0.474032106
LTB4R2,0.630454968,0.753017642
DNASE1,0.504122497,0.230859835
MDP1,0.527306968,0.741996234
LEUTX,0.051926298,0.011725293
CSNK1E,0.818545164,0.657074341
CCL27,0.389380531,0.445427729
IRF9,0.485617597,0.587986464
GALT,0.673684211,0.854385965
HBE1,0.653153153,0.704954955
HBG1,0.324324324,0.554054054
CLDN9,0.740061162,0.533639144
ITGA1,0.601694915,0.768926554
NUDT19,0.290780142,0.218971631
ZNF726,0,0.073394495
ZNF99,0,0.018946692
TAX1BP3,0.84,0.890666667
AP1G2,0.650551315,0.734944869
ZNF90,0,0
NAXD,0.443307758,0.328218244
TM6SF2,0.55643739,0.472663139
MEF2B,0.60704607,0.490514905
GANC,0.590892532,0.743533698
TTLL3,0.453056769,0.433770015
REPIN1,0.651733333,0.792533333
MRPL23,0.532467532,0.367965368
ZNF891,0.134556575,0.150458716
IFNA7,0,0.205263158
SMIM7,0.763157895,0.868421053
FBXO16,0.582480091,0.707622298
TSPAN4,0.726638773,0.578800558
CPNE1,0.68631062,0.831798649
ARL16,0.503367003,0.420875421
SMCO1,0.451162791,0.386046512
WEE2,0.375,0.558098592
MAGEB1,0,0.04789272
LYRM4,0.65942029,0.884057971
MYCBP,0.916666667,0.996794872
TMEM213,0.490740741,0.25617284
PRCD,0.496969697,0.678787879
ALG3,0.723614275,0.814730448
SH3D21,0.271246147,0.250110084
SMIM30,0.666666667,0.788888889
C19orf38,0.466089466,0.184704185
IQCJ,0.589970501,0.628318584
C17orf67,0.582417582,0.311355311
MINDY4B,0.415039769,0.462039046
FIS1,0.71459695,0.830065359
ANG,0.333333333,0.11036036
SCART1,0.259727626,0.126783398
NPS,0.359259259,0.377777778
COLCA2,0.430107527,0.230107527
SPDYE3,0.044242424,0.104242424
MBLAC1,0.470661673,0.47690387
C3orf56,0.023319616,0.006858711
FOXI3,0.585906572,0.630245447
SOGA3,0.72116737,0.867440225
NEURL1B,0.729016787,0.816546763
EFCAB9,0.471380471,0.101010101
HAUS3,0.463576159,0.744481236
VSTM5,0.578772803,0.529021559
LCNL1,0.151515152,0
BBIP1,0.544802867,0.616487455
TRIM77,0.055432373,0.016260163
GNAT3,0.679812207,0.836619718
AS3MT,0.371453901,0.562056738
FAM187A,0.578099839,0.511272142
PLIN5,0.551005747,0.290229885
SPINK13,0.21754386,0.003508772
HIGD1C,0.493197279,0.636054422
NOTO,0.329365079,0.256613757
PPME1,0.788975022,0.965546942
KRTAP2-2,0.440860215,0.489247312
STARD10,0.821917808,0.881278539
NUTM2D,0.0755886,0.087980173
CPEB1,0.75029656,0.961447212
EML6,0.751744087,0.826101753
DEFB113,0.269076305,0.036144578
DEFB133,0.241935484,0
B3GNT10,0.513513514,0.733333333
ZSWIM8,0.792007266,0.910808356
IQCF5,0.48098434,0.456375839
IQCF6,0.569160998,0.698412698
C10orf105,0.430348259,0.338308458
ARHGEF33,0.747799464,0.911213165
C12orf71,0.143209877,0.092592593
IFRD2,0.676448457,0.73062453
CAPN14,0.258394161,0.348418491
ZBED1,0.295923261,0.229256595
AL096814.1,0.34375,0.330729167
TOMM6,0.697777778,0.675555556
HNRNPUL2,0.784313725,0.904188948
CSKMT,0.405255878,0.514522822
MS4A4E,0.130522088,0.083333333
FER1L6,0.642267671,0.609795479
CDRT15L2,0,0
MTCP1,0.75617284,1
RAD51AP2,0.141091954,0.142528736
EVPLL,0.666666667,0.634657837
DCDC2C,0.368949772,0.294063927
SMTNL1,0.368350168,0.303703704
PNMA6E,0.135288066,0.021604938
SPATA31D1,0,0.000422744
NPIPA8,0.000900901,0
ZSWIM7,0.61465721,0.730496454
GPR33,0.417165669,0.523952096
ARHGEF28,0.542917629,0.586797537
TBC1D26,0.015936255,0.018592297
LRRC69,0.414750958,0.276819923
CRPPA,0.477876106,0.516224189
NPIPA7,0.000900901,0
GSG1L2,0.308390023,0.274376417
ACSM4,0.567412507,0.316695353
RTL10,0.078538813,0.023744292
COL28A1,0.520426288,0.708111308
PHB2,0.774444444,0.936666667
TCP11X2,0.300198807,0.156394964
NEURL4,0.738750267,0.838771593
GRID2IP,0.697744774,0.679317932
UBXN2B,0.621485944,0.892570281
CBWD6,0.608585859,0.773569024
C16orf90,0.495446266,0.555555556
PRSS41,0.086567164,0.127363184
NLRP2B,0.065217391,0
MUC5AC,0.217624521,0.044503389
MSMP,0.685714286,0.921428571
GOLGA6B,0.249759846,0.000960615
FAM166B,0.468599034,0.429951691
PEX26,0.455337691,0.611111111
GRXCR1,0.680412371,0.266895762
C5orf49,0.461711712,0.274774775
UBE2QL1,0.907407407,0.903292181
FASTKD5,0.48627451,0.494117647
GOLGA8B,0.281456954,0.017660044
KCNU1,0.415652174,0.234782609
GAGE12G,0.011299435,0
HOMEZ,0.604355717,0.815486993
RNF212B,0.579180509,0.723145072
DDX3X,0.63901458,0.707390649
VPS16,0.730555556,0.831746032
ZNF705D,0,0
ZNF705B,0,0
ZNF705G,0,0
MYL5,0.270114943,0.463601533
SCRT2,0.811688312,0.887445887
ZNF407,0.414406403,0.425670668
NPEPL1,0.642493639,0.501272265
KRTAP10-4,0,0.029021559
KRTAP10-1,0,0.070671378
RPL17-C18orf32,0.659388646,0.852983988
SKOR2,0.718832021,0.647965879
SIAH3,0.628395062,0.577777778
EFCAB8,0.334367727,0.189811223
DEFB116,0.187702265,0.207119741
DEFB115,0.056179775,0.029962547
GAB4,0.627826087,0.182028986
C20orf202,0.406504065,0.482384824
HMX1,0.643744031,0.726838586
GCGR,0.553695955,0.327057183
RSC1A1,0.343581446,0.325242718
CELA2B,0.474074074,0.207407407
TMEM242,0.572769953,0.626760563
TMEM167B,0.822222222,0.995555556
FAM72D,0.742222222,0.971111111
TNFRSF25,0.421052632,0.400318979
ZC3H11B,0.426385443,0.580231596
TSTD1,0.505747126,0.646551724
RPTN,0.087898089,0.039065817
CYB5RL,0.557795699,0.685483871
LACTBL1,0.620353443,0.609993906
C1orf167,0.119355571,0.031086907
TTC34,0.446604938,0.229938272
ATAD3C,0.661812298,0.210355987
IFI30,0.383798141,0.025232404
IGSF23,0.086355786,0.006908463
GAGE12E,0.011299435,0
FAM240C,0.15625,0
CCDC7,0.23613963,0.146475017
FNIP1,0.712367895,0.806341045
SP9,0.851546392,0.943642612
SYCE3,0.68164794,0.730337079
CKLF,0.424836601,0.559912854
PAM16,0.71957672,0.843915344
CDC14C,0.414414414,0.364564565
TENM3,0.742839506,0.780617284
CEBPZOS,0.600823045,0.510288066
TDRD15,0.357278208,0.473040482
PAPOLB,0.590909091,0.551201672
ZNF579,0.652457075,0.708111308
CELA3B,0.563345633,0.188191882
RNASEK,0.797979798,0.976430976
CATSPERZ,0.210613599,0.150912106
TAFA5,0.814536341,0.837092732
NBPF1,0.007017544,0
UMAD1,0.307359307,0.337662338
PPP1R3G,0.295264624,0.311049211
FAM228B,0.369230769,0.435897436
LINGO3,0.691399663,0.924114671
ZGLP1,0.31495098,0.12622549
VAMP2,0.863247863,0.971509972
TRIM51GP,0.030169242,0.018395879
OR6B1,0.625,0.618589744
EBF2,0.788194444,0.825231481
C6orf226,0.251633987,0.173202614
PPP3R1,0.847953216,1
PSG3,0.006216006,0.022533023
FANCG,0.482611022,0.604066346
OR2A5,0.50534188,0.021367521
KRTAP10-9,0,0
AP4M1,0.709985316,0.715124816
OR4A5,0.563291139,0.233122363
C2orf16,0.125944584,0.17581864
KRTAP1-5,0.380952381,0.251428571
TAS2R41,0.310606061,0.134199134
OR2A12,0.146838156,0.1414791
KRTAP10-10,0,0
KRTAP12-2,0,0
PLXNA4,0.778540018,0.737027265
MAGEA3,0,0
CEBPD,0.641975309,0.648148148
ZNF816-ZNF321P,0,0.018518519
PSG7,0,0.024603175
KRTAP1-3,0.400793651,0.232142857
OR3A2,0.51552795,0.1873706
ZBED8,0.569747899,0.877310924
HMSD,0.302380952,0
OR1C1,0.066666667,0.143915344
POM121L12,0.037037037,0.017957351
FAM200A,0.173054588,0.788037166
OR2F2,0.661425577,0.118448637
PPP2R2A,0.85639881,0.979166667
C19orf73,0.258974359,0.474358974
ZNF880,0.048442907,0.054209919
TRIM16,0.520943953,0.418879056
OR6X1,0.395101171,0.521831736
HEPN1,0.033707865,0
OR2A25,0.471596999,0.230439443
TAS2R40,0.226337449,0.33744856
OR2A14,0.33869239,0.264737406
TIGD1,0,0.605855856
FXYD7,0.75308642,0.893004115
XKR9,0.475935829,0.583778966
OR4C12,0,0
SLC12A8,0.565967366,0.598601399
APOL6,0.10755814,0
FADS3,0.706278027,0.700298954
OR2A1,0.569131833,0.292604502
OR4E2,0.547770701,0.470276008
CCNL2,0.642354447,0.534868842
UBA52,0.749354005,0.909560724
MYBPHL,0.57370892,0.7342723
PPT2,0.702970297,0.897689769
OR2A2,0.273772205,0.153605016
ZNF630,0.24366768,0.149442756
TIAF1,0.264367816,0.272988506
OR52B4,0.711111111,0.083597884
BTBD19,0.650684932,0.706621005
FAM185A,0.423240034,0.558948261
RAB6C,0.305882353,0.339869281
FAM243A,0.412698413,0.296296296
PSMB11,0.527131783,0.520487265
POTEM,0.030779306,0
POTEJ,0.016041065,0
DCDC2B,0.394285714,0.463809524
TRIM49D1,0.000886525,0.02393617
USP17L2,0.15128688,0.040175769
EXOSC6,0.660561661,0.330891331
VPS52,0.753222836,0.894567219
CDRT15,0,0
ZNF844,0,0.014992504
USP17L15,0,0
CKMT1A,0.776714514,0.929027113
TINCR,0.723484848,0.984848485
CENPVL1,0.039072039,0.316239316
HBD,0.554054054,0.349099099
SUPT20HL2,0.156886716,0.015484923
RFPL4A,0,0
C1GALT1C1L,0.10443038,0.558016878
SUPT20HL1,0.143393393,0.013888889
CERS1,0.661918329,0.611585945
HLA-DPB1,0.234234234,0.195624196
C1QTNF5,0.717213115,0.87568306
CPTP,0.603100775,0.396899225
CT47A10,0,0
ETDB,0.066666667,0
CENPVL3,0.038194444,0.328703704
PRR29,0.377192982,0.289473684
C4B,0.549952245,0.481757402
ADM5,0.045454545,0
CXorf51A,0,0
ATXN1L,0.794202899,0.914009662
SMIM13,0.68115942,0.768115942
HNRNPA1P48,0,0
GPX5,0.423423423,0.355855856
GAGE12J,0,0
NPIPA3,0.055855856,0.023423423
NDUFAF8,0.577777778,0.6
GAGE12H,0.011299435,0
APOC4-APOC2,0.294227188,0.137802607
PRRT4,0.589259259,0.581111111
PPP4R3C,0.153661465,0.010004002
TMEM233,0.660606061,0.872727273
PNMA6F,0.150834773,0.035693725
PVALEF,0.239506173,0.175308642
PLEKHM1,0.62346263,0.635761589
USP17L3,0.15128688,0.037664783
MKRN2OS,0.47172619,0.413690476
Z82206.1,0,0
C2CD4D,0.497175141,0.530131827
ZNF469,0.181166751,0.074186478
MCRIP1,0.744897959,0.792517007
SLC26A6,0.548684211,0.511842105
OR6V1,0.223991507,0.419320594
FAM229A,0.75,0.877604167
ERCC6,0.508255243,0.581436859
FRG2B,0,0
NOL7,0.583979328,0.780361757
CTAGE4,0,0.057412168
NTF4,0.642969984,0.568720379
ELFN1,0.639726578,0.608765581
PIGBOS1,0.539393939,0.145454545
CT47A6,0,0
FTCDNL1,0.268585132,0.505995204
TEX22,0.187637969,0.136865342
OR52I2,0.471035138,0.328584995
CROCC2,0.270330113,0.038244767
DCAF8L1,0.1708264,0.017193566
TMEM185B,0.703703704,0.811016144
AC138647.1,0.458553792,0.319223986
CT47A9,0,0
KIF4B,0.472064777,0.286369771
CT47A12,0,0
AC013470.2,0.086178862,0.162601626
HSBP1L1,0.333333333,0.408888889
TAS2R46,0.137634409,0.084946237
SRRM5,0.093575419,0.079143389
PGAM4,0,0
C13orf42,0.487730061,0.367075665
ERVMER34-1,0.009456265,0.11643026
CT47A11,0,0
RBMY1J,0,0
LTA,0.524271845,0.686084142
C14orf132,0.746031746,0.456349206
WDR46,0.605019094,0.686852155
ANHX,0.258953168,0.254820937
ZNF717,0,0
USP17L5,0,0
PRR20D,0.024024024,0
SPANXB1,0,0
KLLN,0.283054004,0.255121043
PARG,0.617195496,0.800068236
AKR1B15,0.46763285,0.307246377
GAGE12D,0.011299435,0
SCAMP4,0.65942029,0.302898551
LTB,0.557823129,0.804081633
USP17L12,0.138731952,0.046453233
RD3L,0.385259631,0.512562814
TEX46,0.398907104,0.371584699
MRLN,0.595744681,0.773049645
POLR2J2,0.542976939,0.547169811
BOD1L2,0.263969171,0.12716763
IFNA14,0,0.136842105
OR2M3,0.49627263,0.188498403
ORM2,0.235973597,0.047854785
FAM174C,0.290726817,0.082706767
OST4,0.877192982,1
C2orf92,0.13283208,0.005012531
CT47A7,0,0
VN1R4,0,0
NUTM2E,0.080394388,0.087220326
FNDC10,0.505139501,0.474302496
CLDN25,0.357971014,0.127536232
PROB1,0.397965879,0.312335958
ARL17B,0.305243446,0.080524345
DHFR,0.643617021,0.794326241
SAPCD1,0.30726257,0.527001862
CT45A5,0.271929825,0.026315789
USP17L30,0.145637163,0.03138732
TSPY3,0,0
RPL41,0.884615385,0.974358974
PGA4,0.498714653,0.248500428
ORM1,0.235973597,0.057755776
SPINK8,0.24829932,0.12244898
PATL2,0.463235294,0.494485294
NKX1-2,0.515541265,0.509110397
TSPY8,0,0
PRAMEF25,0,0
USP17L26,0,0
PRAC2,0.043956044,0.051282051
PRR20C,0.024024024,0
H2AL1RP,0.011185682,0
ZNF492,0,0
ZNF688,0.558363418,0.596871239
PET100,0.644144144,0.522522523
PGA3,0.273350471,0.134532991
GK3P,0.589049338,0.091456077
IQCF3,0.264516129,0.221505376
POTEB2,0.031192661,0
TEX53,0.122065728,0.046948357
ANKRD66,0.403439153,0.437830688
ACBD6,0.654888104,0.716136631
OR4F3,0,0
SSU72P8,0.105982906,0.123076923
OR5H6,0.762365591,0.4
CT47A8,0,0
SPDYE21,0.06120761,0.142266336
USP17L25,0,0
ANKRD18B,0.020421607,0
MBD3L2,0.228070175,0
USP17L1,0.14438167,0.038920276
CCDC192,0.268486917,0.171786121
CT47A4,0,0
TEX48,0.170798898,0.077134986
AC011005.1,0.384236453,0
PRB4,0.024193548,0.051075269
SETSIP,0,0.04070407
ANKRD63,0.689413823,0.843394576
YY2,0.191242181,0.022341376
STMND1,0.29723225,0.193742479
HSBP1,0.783549784,0.96969697
USP17L28,0,0
KRTAP21-3,0,0
OR5H1,0.755838641,0.309978769
PLSCR5,0.574754902,0.700980392
CFAP97D1,0.614141414,0.664646465
SBK3,0.556481481,0.546296296
HLA-DPA1,0.286079183,0.042145594
USP17L10,0.145009416,0.038920276
RPS18,0.766884532,0.976034858
USP17L29,0,0
TSPAN19,0.239625167,0.191432396
RPS27AP5,0,0
AKAIN1,0.504761905,0.319047619
CYP21A2,0.482526882,0.415994624
OR5K2,0.475289169,0.370136698
PRH1,0.035984848,0.058712121
PSG1,0,0.024603175
TAPBP,0.493689681,0.56644395
PPP1R2B,0.184466019,0
MAGEB6B,0.16503268,0
ZBED9,0.276269482,0.780794369
TMEM253,0.487767584,0.614678899
TMA7,0.81025641,0.969230769
TEX50,0.308988764,0.164794007
MCTS1,0.789377289,0.950549451
DYTN,0.31318365,0.25388601
ASCL5,0.466988728,0.677938808
TMEM114,0.664335664,0.405594406
KRTAP25-1,0.006472492,0
USP17L24,0,0
OR52I1,0.502564103,0.326153846
OR5K1,0.491909385,0.38403452
SMIM26,0.319444444,0.027777778
USP17L13,0,0
PRAMEF6,0,0.014675052
AJM1,0.608324804,0.560559536
KANTR,0,0.948051948
HLA-DQB2,0.477987421,0.218867925
GOLGA8N,0.292259084,0.008425487
TNF,0.571225071,0.626780627
PET117,0.707317073,0.991869919
LYRM9,0.687763713,0.848101266
DEFB130A,0.354166667,0.220833333
NPIPA9,0.000900901,0
PHGR1,0.13253012,0.008032129
DEFB130B,0.354166667,0.220833333
ERVH48-1,0,0
RAB6D,0.304575163,0.330718954
USP17L11,0.146264909,0.02950408
RNF224,0.430997877,0.208067941
NPIPB7,0,0
GPX1,0.582922824,0.760262726
OR5H15,0.752653928,0.28343949
BTBD18,0.430107527,0.547919589
TMEM238,0.5913371,0.685499058
TWIST2,0.925465839,1
PIRT,0.632850242,0.487922705
PRR23C,0.221799747,0.046894804
AC092835.1,0.420012747,0.627151052
TRIM49D2,0.030905077,0.02281089
TSPY4,0,0
IFNA13,0,0.09947644
H2BC15,0,0.543307087
POTEB,0.031192661,0
RPS28,0.733333333,0.680952381
CTXN2,0.731707317,0.845528455
UQCRHL,0,0
PAGE2,0,0.011904762
TRIM26,0.590740741,0.182098765
TMEM229A,0.538057743,0.734033246
PRR20E,0.024024024,0
ZNF879,0.530732861,0.693262411
H2BS1,0,0
RBMY1A1,0,0
KBTBD13,0.63761801,0.602759622
ZNF736,0,0.005451713
PINLYP,0.49002849,0.108262108
CLDN34,0.119379845,0
C5orf58,0.369918699,0.191056911
FAM133B,0.752688172,0.932795699
OR10G8,0.471153846,0.293803419
MCIDAS,0.531951641,0.582037997
JRK,0.446397188,0.316344464
NPIPB2,0.000837521,0
HLA-B,0.012855831,0.371900826
C11orf94,0.511784512,0.282828283
IQCM,0.320053121,0.254316069
IFNA17,0,0.192982456
APOC2,0.346405229,0.192810458
SHISA8,0.58040201,0.386097152
AL158151.3,0.369918699,0.414634146
C19orf81,0.556113903,0.532663317
ANKRD65,0.344166667,0.031666667
BRD3OS,0.57254902,0.474509804
ZSCAN31,0.152334152,0.383292383
FAM237A,0.489010989,0.681318681
C12orf75,0.635416667,0.822916667
SMIM1,0.493670886,0.232067511
HGH1,0.518329071,0.467178176
PPP1R3E,0.7,0.896428571
KDM4E,0.354372124,0.137409599
RAMACL,0.599439776,0.100840336
RPEL1,0.004366812,0.142649199
SPAAR,0.5,0.337719298
SMIM27,0.277777778,0.416666667
NFAM1,0.282902829,0.086100861
NKX1-1,0.569413512,0.545657016
RNF148,0.552287582,0.467320261
CXorf51B,0,0
ANKRD34C,0.4210199,0.025497512
MFRP,0.509770115,0.672413793
KIAA0040,0.513333333,0.553333333
USP17L27,0,0
B3GALT4,0.482849604,0.704485488
LCE6A,0.181069959,0.069958848
PNMA6A,0.071666667,0
PATE3,0.286195286,0.205387205
OR5H14,0.762057878,0.360128617
ZBTB22,0.620997375,0.779002625
USP17L4,0.146264909,0.034526051
CT47A3,0,0
CLEC2L,0.719379845,0.744186047
ZBED5,0.683477426,0.939000961
SLFN14,0.395764878,0.490324936
PPIAL4G,0,0
GAGE12F,0.011299435,0
CT47A1,0,0
CCDC200,0.179487179,0.193293886
TAS2R39,0.232055064,0.267453294
TSPY10,0,0
UBE2L5,0,0.305376344
CT47B1,0,0
AL354761.1,0.232600733,0.106227106
ZNF853,0.396464646,0.407575758
IFNA4,0,0.19122807
ARHGEF38,0.553556127,0.380462725
AL391650.1,0.635416667,0.661458333
C3orf84,0.513821138,0.751219512
OR10G9,0.47008547,0.28525641
USP17L8,0.150659134,0.035153798
TAAR9,0.474689589,0.216809933
C4orf51,0.201970443,0.246305419
B3GNT9,0.546732837,0.373035567
CDKN2AIPNL,0.777777778,0.894586895
MBD3L5,0.228070175,0
CKMT1B,0.777511962,0.933811802
RNF223,0.452,0.264
PATE4,0,0.121212121
AL445989.1,0.21025641,0.058974359
OR4A47,0.479569892,0
PRSS56,0.488410596,0.668322296
ZNF737,0,0
RGL2,0.713367609,0.863753213
BHMG1,0.279603547,0.223265519
C10orf143,0.272171254,0.214067278
SHISA9,0.810196078,0.860392157
OR7E24,0.489087302,0.250992063
TEX51,0.295409182,0.115768463
KIFC1,0.587042532,0.663699308
C2orf74,0.232478632,0.343589744
GAGE12C,0.011299435,0
IRGM,0.073260073,0.021978022
AMY1A,0.600911458,0.483072917
FAM200B,0.153495441,0.742654509
CT47A5,0,0
OR2I1P,0.283755274,0.209915612
TSPY9P,0,0
LRRC37A2,0.109739369,0.076817558
MPC1L,0.238442822,0
ETDA,0.072222222,0
TMEM250,0.5,0.8
OR2W3,0.396825397,0
PAGE2B,0,0.017857143
TXNDC5,0.586605081,0.588144727
CASTOR1,0.729292929,0.808080808
RNF103,0.724489796,0.942176871
RBM14,0.853233831,0.98358209
ALKBH6,0.641697878,0.574282147
ASB14,0.595804989,0.786281179
PCDHA13,0.410795654,0.500175254
KLHL41,0.715540912,0.9302581
OR1J4,0.43418259,0.033970276
STPG4,0.487282463,0.481927711
PRR20G,0.02685624,0
MEIKIN,0.345811052,0.316399287
NME1,0.740740741,0.755991285
TNFSF12,0.704,0.753333333
CDRT4,0.220043573,0.043572985
APOBEC3G,0.022510823,0.036363636
TLR9,0.516618264,0.491771539
WBP1,0.635802469,0.70617284
MRPS17,0.468193384,0.643765903
PRAMEF11,0,0
DEFA3,0.003508772,0.038596491
GET4,0.745934959,0.648373984
KRTAP9-2,0,0.062857143
C1orf226,0.449328449,0.549450549
ADSL,0.701030928,0.809621993
LILRA4,0.092,0.018666667
LILRA2,0.038567493,0.01584022
TEX35,0.347578348,0.262108262
AMY2B,0.600260417,0.49609375
STRIT1,0.527777778,0.787037037
LY6G5B,0.295379538,0.48679868
PSMB9,0.645454545,0.677272727
PCDHGC3,0.704099822,0.889483066
SMKR1,0.565656566,0.409090909
UGT1A5,0.518380062,0.309034268
COX19,0.47985348,0.831501832
DEFA1B,0.003508772,0.035087719
ACAD11,0.536064874,0.65258216
PPIL3,0.736625514,0.973251029
LCE1F,0.512605042,0.19047619
KIR3DL2,0,0
KRTAP13-3,0.157996146,0
FOXO3B,0.655211913,0.824742268
TNFRSF13B,0.321995465,0.126984127
KRTAP9-1,0,0
L1TD1,0.143571978,0.252501925
AQP1,0.741975309,0.567901235
C1QTNF9,0.557884232,0.408183633
ISY1,0.696969697,0.497668998
PNMA2,0.450228311,0.470319635
LRRD1,0.416957027,0.601626016
KRBOX1,0.11369509,0.157622739
PCDHGC5,0.699470899,0.85643739
ARHGEF25,0.696500287,0.858290304
PEDS1,0.735547355,0.841328413
RDH14,0.615232443,0.742828882
KRTAP4-7,0.166666667,0.188034188
PLCXD2,0.678649237,0.736383442
MIF,0.764367816,0.853448276
NSUN6,0.558156028,0.687943262
HLA-DOB,0.447688564,0.289537713
UGT1A9,0.426867546,0.313873195
KRTAP10-5,0.111519608,0.06372549
YAE1,0.519823789,0.72246696
OR14A2,0.293121693,0.086772487
ZNF722P,0,0.032900433
TDGF1,0.39329806,0.211640212
C3orf85,0.36996337,0.267399267
KRTAP5-8,0.060283688,0.037234043
KRTAP4-16,0,0
CRCP,0.677852349,0.675615213
CDRT1,0.451527224,0.38601151
RPL36A,0.728971963,0.971962617
PDXP,0.720538721,0.625140292
RPP21,0.580645161,0.509677419
CD302,0.566523605,0.763948498
EGFL8,0.58276644,0.66893424
ATP5MF,0.649122807,0.421052632
SSX2,0.104056437,0
ARHGAP8,0.511520737,0.241935484
AC244197.3,0.503921569,0.541176471
ARPC4,0.755319149,0.854609929
CORT,0.279874214,0.317610063
KRTAP9-4,0,0.32688172
KRTAP5-4,0.029112082,0.008733624
UGT1A1,0.495006242,0.368913858
INMT,0.262626263,0
ARPC1A,0.784366577,0.896675651
AL035460.1,0.518954248,0.363398693
